Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
  0.00      0.00     0.00       12     0.00     0.00  void std::vector<Vec3<float>, std::allocator<Vec3<float> > >::_M_emplace_back_aux<Vec3<float> const&>(Vec3<float> const&)
  0.00      0.00     0.00       12     0.00     0.00  Vec3<float>* std::uninitialized_copy<std::move_iterator<Vec3<float>*>, Vec3<float>*>(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*)
  0.00      0.00     0.00       12     0.00     0.00  Vec3<float>* std::__uninitialized_copy_a<std::move_iterator<Vec3<float>*>, Vec3<float>*, Vec3<float> >(std::move_iterator<Vec3<float>*>, std::move_iterator<Vec3<float>*>, Vec3<float>*, std::allocator<Vec3<float> >&)
  0.00      0.00     0.00       12     0.00     0.00  Vec3<float>* std::__uninitialized_move_if_noexcept_a<Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> > >(Vec3<float>*, Vec3<float>*, Vec3<float>*, std::allocator<Vec3<float> >&)
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN5ModelC2EPKc
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I__ZN8TGAImageC2Ev
  0.00      0.00     0.00        1     0.00     0.00  _GLOBAL__sub_I_main
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.00     0.00        1     0.00     0.00  Model::Model(char const*)
  0.00      0.00     0.00        1     0.00     0.00  Model::~Model()
  0.00      0.00     0.00        1     0.00     0.00  TGAImage::write_tga_file(char const*, bool)
  0.00      0.00     0.00        1     0.00     0.00  TGAImage::flip_vertically()
  0.00      0.00     0.00        1     0.00     0.00  TGAImage::unload_rle_data(std::basic_ofstream<char, std::char_traits<char> >&)
  0.00      0.00     0.00        1     0.00     0.00  TGAImage::TGAImage(int, int, int)
  0.00      0.00     0.00        1     0.00     0.00  TGAImage::~TGAImage()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Vec3<float> >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<Vec3<float> >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::~new_allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<Vec3<float> >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<Vec3<float> >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::vector<int, std::allocator<int> > >::allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::allocator<std::vector<int, std::allocator<int> > >::~allocator()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<Vec3<float>, std::allocator<Vec3<float> > >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<Vec3<float>, std::allocator<Vec3<float> > >::vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<Vec3<float>, std::allocator<Vec3<float> > >::~vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector()
  0.00      0.00     0.00        1     0.00     0.00  std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~vector()

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) no time propagated

index % time    self  children    called     name
                0.00    0.00  277086/277086      triangle(Vec2<int>, Vec2<int>, Vec2<int>, TGAImage&, TGAColor) [137]
[8]      0.0    0.00    0.00  277086         TGAColor::TGAColor(TGAColor const&) [8]
-----------------------------------------------
                0.00    0.00  277086/277086      triangle(Vec2<int>, Vec2<int>, Vec2<int>, TGAImage&, TGAColor) [137]
[9]      0.0    0.00    0.00  277086         TGAImage::set(int, int, TGAColor) [9]
-----------------------------------------------
                0.00    0.00   54474/54474       void std::swap<int>(int&, int&) [23]
[10]     0.0    0.00    0.00   54474         std::remove_reference<int&>::type&& std::move<int&>(int&) [10]
-----------------------------------------------
                0.00    0.00    4984/42364       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [90]
                0.00    0.00    7476/42364       void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int const&>(int const&) [69]
                0.00    0.00   29904/42364       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [63]
[11]     0.0    0.00    0.00   42364         std::vector<int, std::allocator<int> >::size() const [11]
-----------------------------------------------
                0.00    0.00   36855/36855       void std::swap<int*>(int*&, int*&) [40]
[12]     0.0    0.00    0.00   36855         std::remove_reference<int*&>::type&& std::move<int*&>(int*&) [12]
-----------------------------------------------
                0.00    0.00    4095/35602       std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::_Vector_base<int, std::allocator<int> >&&) [102]
                0.00    0.00    4984/35602       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [90]
                0.00    0.00   11571/35602       std::vector<int, std::allocator<int> >::~vector() [43]
                0.00    0.00   14952/35602       void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int const&>(int const&) [69]
[13]     0.0    0.00    0.00   35602         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [13]
-----------------------------------------------
                0.00    0.00    7476/29904       decltype (_S_construct({parm#1}, {parm#2}, (forward<int const&>)({parm#3}))) std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [66]
                0.00    0.00    7476/29904       void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int const&>(int const&) [69]
                0.00    0.00    7476/29904       std::enable_if<std::allocator_traits<std::allocator<int> >::__construct_helper<int<int const&> >::value, void>::type std::allocator_traits<std::allocator<int> >::_S_construct<int, int const&>(std::allocator<int>&, int*, int const&) [65]
                0.00    0.00    7476/29904       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [62]
[14]     0.0    0.00    0.00   29904         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [14]
-----------------------------------------------
                0.00    0.00   12460/27412       __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [38]
                0.00    0.00   14952/27412       std::enable_if<std::allocator_traits<std::allocator<int> >::__maxsize_helper<std::allocator<int> const>::value, unsigned long>::type std::allocator_traits<std::allocator<int> >::_S_max_size<std::allocator<int> const>(std::allocator<int> const&) [31]
[15]     0.0    0.00    0.00   27412         __gnu_cxx::new_allocator<int>::max_size() const [15]
-----------------------------------------------
                0.00    0.00   27412/27412       std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [17]
[16]     0.0    0.00    0.00   27412         std::_Iter_base<int*, false>::_S_base(int*) [16]
-----------------------------------------------
                0.00    0.00    4984/27412       int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [92]
                0.00    0.00   22428/27412       int* std::__copy_move_a2<true, int*, int*>(int*, int*, int*) [73]
[17]     0.0    0.00    0.00   27412         std::_Niter_base<int*>::iterator_type std::__niter_base<int*>(int*) [17]
                0.00    0.00   27412/27412       std::_Iter_base<int*, false>::_S_base(int*) [16]
-----------------------------------------------
                0.00    0.00    4984/19936       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [90]
                0.00    0.00   14952/19936       std::vector<int, std::allocator<int> >::max_size() const [28]
[18]     0.0    0.00    0.00   19936         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [18]
-----------------------------------------------
                0.00    0.00   19047/19047       void std::_Destroy<int*>(int*, int*) [21]
[19]     0.0    0.00    0.00   19047         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [19]
-----------------------------------------------
                0.00    0.00    7476/19047       void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int const&>(int const&) [69]
                0.00    0.00   11571/19047       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [42]
[20]     0.0    0.00    0.00   19047         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [20]
                0.00    0.00   12460/12460       __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [37]
-----------------------------------------------
                0.00    0.00   19047/19047       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [22]
[21]     0.0    0.00    0.00   19047         void std::_Destroy<int*>(int*, int*) [21]
                0.00    0.00   19047/19047       void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [19]
-----------------------------------------------
                0.00    0.00    7476/19047       void std::vector<int, std::allocator<int> >::_M_emplace_back_aux<int const&>(int const&) [69]
                0.00    0.00   11571/19047       std::vector<int, std::allocator<int> >::~vector() [43]
[22]     0.0    0.00    0.00   19047         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [22]
                0.00    0.00   19047/19047       void std::_Destroy<int*>(int*, int*) [21]
-----------------------------------------------
                0.00    0.00   18158/18158       triangle(Vec2<int>, Vec2<int>, Vec2<int>, TGAImage&, TGAColor) [137]
[23]     0.0    0.00    0.00   18158         void std::swap<int>(int&, int&) [23]
                0.00    0.00   54474/54474       std::remove_reference<int&>::type&& std::move<int&>(int&) [10]
-----------------------------------------------
                0.00    0.00    1258/17368       _ZN9__gnu_cxx13new_allocatorI4Vec3IfEE9constructIS2_IRKS2_EEEvPT_DpOT0_ [138]
                0.00    0.00    2047/17368       void std::_Construct<Vec3<float>, Vec3<float> >(Vec3<float>*, Vec3<float>&&) [132]
                0.00    0.00    2492/17368       _ZN9__gnu_cxx13new_allocatorISt6vectorIiSaIiEEE9constructIS3_IRKS3_EEEvPT_DpOT0_ [113]
                0.00    0.00    4095/17368       void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >&&) [105]
                0.00    0.00    7476/17368       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [62]
[24]     0.0    0.00    0.00   17368         operator new(unsigned long, void*) [24]
-----------------------------------------------
                0.00    0.00   16555/16555       std::allocator<int>::~allocator() [26]
[25]     0.0    0.00    0.00   16555         __gnu_cxx::new_allocator<int>::~new_allocator() [25]
-----------------------------------------------
                0.00    0.00    4984/16555       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [90]
                0.00    0.00   11571/16555       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [41]
[26]     0.0    0.00    0.00   16555         std::allocator<int>::~allocator() [26]
                0.00    0.00   16555/16555       __gnu_cxx::new_allocator<int>::~new_allocator() [25]
-----------------------------------------------
                0.00    0.00   14952/14952       std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [29]
[27]     0.0    0.00    0.00   14952         std::move_iterator<int*>::base() const [27]
-----------------------------------------------
                0.00    0.00   14952/14952       std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [63]
